City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
456,Alcazar De San Juan,ES,2022-02-04 22:37:49,39.3901,-3.2083,48.58,64,100,2.75,overcast clouds
457,Port Augusta,AU,2022-02-04 22:38:49,-32.5,137.7667,77.7,26,57,8.25,broken clouds
458,Yichun,CN,2022-02-04 22:38:49,47.7,128.9,-13.94,100,99,2.37,overcast clouds
459,Dwarka,IN,2022-02-04 22:38:49,22.2394,68.9678,68.9,59,1,7.02,clear sky
460,Lavrentiya,RU,2022-02-04 22:38:50,65.5833,-171.0,-4.54,73,0,6.67,clear sky
461,Fergus Falls,US,2022-02-04 22:38:50,46.283,-96.0776,-3.84,76,100,5.23,overcast clouds
462,Upata,VE,2022-02-04 22:38:50,8.0086,-62.3989,81.19,52,95,3.96,overcast clouds
463,Palau,PW,2022-02-04 22:38:51,7.503,134.621,76.96,94,75,0.0,broken clouds
464,Mazabuka,ZM,2022-02-04 22:38:51,-15.856,27.748,64.92,97,100,0.81,light rain
465,Chernyshevskiy,RU,2022-02-04 22:38:52,63.0128,112.4714,-20.99,100,96,1.54,overcast clouds
466,High Level,CA,2022-02-04 22:35:03,58.5169,-117.136,-0.29,78,100,8.05,light snow
467,Jutai,BR,2022-02-04 22:38:52,-5.1833,-68.9,72.41,99,100,0.92,overcast clouds
468,Chauk,MM,2022-02-04 22:38:52,20.8833,94.8167,63.64,48,0,5.35,clear sky
469,Fairbanks,US,2022-02-04 22:35:37,64.8378,-147.7164,6.82,62,75,0.0,broken clouds
470,Lodja,CD,2022-02-04 22:38:53,-3.4833,23.4333,68.88,93,100,2.75,overcast clouds
471,Bluefield,US,2022-02-04 22:34:14,37.2698,-81.2223,37.44,92,100,8.01,mist
472,Minuri,PH,2022-02-04 22:38:53,16.535,121.8574,69.87,98,96,1.83,overcast clouds
473,Saldanha,ZA,2022-02-04 22:38:54,-33.0117,17.9442,60.85,70,0,15.61,clear sky
474,Cam Ranh,VN,2022-02-04 22:38:54,11.9214,109.1591,73.36,88,40,13.8,scattered clouds
475,Durham,US,2022-02-04 22:38:54,36.0335,-78.8664,69.3,84,100,1.01,overcast clouds
476,Balud,PH,2022-02-04 22:38:55,10.1476,123.6953,78.76,84,98,12.26,overcast clouds
477,Calvinia,ZA,2022-02-04 22:38:18,-31.4707,19.776,70.68,44,0,8.1,clear sky
478,Ayan,RU,2022-02-04 22:38:55,56.45,138.1667,-4.04,71,100,14.47,overcast clouds
479,Aklavik,CA,2022-02-04 22:38:56,68.2191,-135.0107,-17.57,75,0,11.5,clear sky
480,Den Helder,NL,2022-02-04 22:38:56,52.9599,4.7593,43.07,72,75,25.01,broken clouds
481,Mandiana,GN,2022-02-04 22:38:56,10.6333,-8.6833,75.67,14,5,3.96,clear sky
482,Bronnoysund,NO,2022-02-04 22:38:57,65.4625,12.1997,37.51,52,75,25.32,broken clouds
483,Harnosand,SE,2022-02-04 22:38:57,62.6323,17.9379,32.0,93,100,9.48,overcast clouds
484,Totskoye,RU,2022-02-04 22:38:57,52.5248,52.7623,25.3,93,100,7.92,overcast clouds
485,Wenatchee,US,2022-02-04 22:38:58,47.4235,-120.3103,48.56,76,100,0.0,overcast clouds
486,Daru,PG,2022-02-04 22:38:58,-9.0763,143.2092,79.65,85,100,10.25,overcast clouds
487,Ternate,ID,2022-02-04 22:38:58,0.8,127.4,80.49,81,100,5.55,overcast clouds
488,Brockville,CA,2022-02-04 22:38:59,44.5834,-75.6826,13.57,87,100,3.0,overcast clouds
489,Lucapa,AO,2022-02-04 22:38:59,-8.4192,20.7447,62.2,98,74,2.19,broken clouds
490,Bilibino,RU,2022-02-04 22:38:59,68.0546,166.4372,-9.2,78,1,5.03,clear sky
491,Kui Buri,TH,2022-02-04 22:39:00,12.0828,99.8543,79.99,86,35,2.71,scattered clouds
492,Carutapera,BR,2022-02-04 22:39:00,-1.195,-46.02,76.21,93,99,6.4,overcast clouds
493,Kalmunai,LK,2022-02-04 22:39:00,7.4167,81.8167,73.2,78,27,0.49,scattered clouds
494,Hohhot,CN,2022-02-04 22:39:01,40.8106,111.6522,-3.71,77,0,4.47,clear sky
495,Pakaur,IN,2022-02-04 22:39:01,24.6333,87.85,56.75,95,77,3.47,broken clouds
496,Togul,RU,2022-02-04 22:39:01,53.465,85.9128,-9.85,100,84,2.1,broken clouds
497,Cayenne,GF,2022-02-04 22:39:02,4.9333,-52.3333,79.09,88,0,1.99,clear sky
498,Asilah,MA,2022-02-04 22:39:02,35.465,-6.0348,62.46,84,98,7.67,overcast clouds
499,Sao Sebastiao,BR,2022-02-04 22:40:02,-23.76,-45.4097,76.48,93,99,5.93,overcast clouds
500,Vayalar,IN,2022-02-04 22:40:03,9.7,76.3333,69.78,82,60,5.35,broken clouds
501,Waingapu,ID,2022-02-04 22:35:37,-9.6567,120.2641,79.07,81,40,7.7,scattered clouds
502,Ventspils,LV,2022-02-04 22:40:03,57.3894,21.5606,35.53,100,100,13.8,overcast clouds
503,Faya,SA,2022-02-04 22:40:04,18.3851,42.4509,57.31,88,31,6.13,scattered clouds
504,Apt,FR,2022-02-04 22:40:04,43.8833,5.4,51.96,80,16,9.86,few clouds
505,Tazovskiy,RU,2022-02-04 22:40:04,67.4667,78.7,7.65,96,98,6.31,overcast clouds
506,Puerto Del Rosario,ES,2022-02-04 22:40:05,28.5004,-13.8627,67.68,55,0,4.61,clear sky
507,Lahaina,US,2022-02-04 22:40:05,20.8783,-156.6825,85.24,71,0,4.03,clear sky
508,Solnechnyy,RU,2022-02-04 22:40:05,50.7214,136.6319,2.03,97,100,0.89,overcast clouds
509,Kinsale,IE,2022-02-04 22:40:06,51.7075,-8.5306,39.24,87,20,9.22,few clouds
510,Nur,PL,2022-02-04 22:40:06,52.6683,22.3221,39.78,95,100,11.56,overcast clouds
511,Port Keats,AU,2022-02-04 22:37:55,-14.25,129.55,79.61,85,100,3.24,overcast clouds
512,Buraydah,SA,2022-02-04 22:40:07,26.326,43.975,59.45,30,0,10.11,clear sky
513,Pacifica,US,2022-02-04 22:40:07,37.6138,-122.4869,67.73,46,0,3.0,clear sky
514,Nakhon Phanom,TH,2022-02-04 22:40:07,17.3333,104.4167,56.25,84,14,5.91,few clouds
515,Karabuk,TR,2022-02-04 22:40:08,41.2049,32.6277,17.65,94,50,2.48,scattered clouds
516,Paita,PE,2022-02-04 22:37:39,-5.0892,-81.1144,77.56,78,23,17.49,few clouds
517,Saint-Michel-Des-Saints,CA,2022-02-04 22:40:08,46.6834,-73.9159,0.25,92,100,3.24,overcast clouds
518,Bukachacha,RU,2022-02-04 22:40:09,52.9833,116.9167,-6.66,95,100,4.05,overcast clouds
519,Uvalde,US,2022-02-04 22:40:09,29.3669,-99.767,45.55,32,0,13.8,clear sky
520,Ongandjera,NA,2022-02-04 22:40:09,-17.8833,15.0667,72.59,65,100,10.56,light rain
521,Taganak,PH,2022-02-04 22:40:10,6.0833,118.3,75.34,82,100,2.08,light rain
522,Fereydun Kenar,IR,2022-02-04 22:40:10,36.6864,52.5225,52.84,80,0,4.65,clear sky
523,Bolanos De Calatrava,ES,2022-02-04 22:40:10,38.9069,-3.6635,50.68,67,20,4.61,few clouds
524,Ipojuca,BR,2022-02-04 22:40:09,-8.3989,-35.0639,82.31,72,47,7.2,scattered clouds
525,Airai,TL,2022-02-04 22:40:11,-8.9266,125.4092,64.67,80,86,1.45,overcast clouds
526,Abnub,EG,2022-02-04 22:40:11,27.2696,31.1511,52.02,57,6,8.01,clear sky
527,Atbasar,KZ,2022-02-04 22:40:11,51.8,68.3333,9.59,81,100,6.71,overcast clouds
528,Nakhon Nayok,TH,2022-02-04 22:40:12,14.1667,101.1,79.02,71,39,4.34,scattered clouds
529,Tokur,RU,2022-02-04 22:38:58,53.1333,132.9,-23.75,100,84,3.13,broken clouds
530,Keti Bandar,PK,2022-02-04 22:40:12,24.1447,67.4497,68.7,62,0,8.59,clear sky
531,Nortelandia,BR,2022-02-04 22:40:12,-14.4547,-56.8028,76.28,88,86,2.77,overcast clouds
532,Gizo,SB,2022-02-04 22:40:13,-8.103,156.8419,83.41,78,92,11.56,moderate rain
533,Komsomolskiy,UZ,2022-02-04 22:40:13,40.4272,71.7189,36.82,68,11,4.61,few clouds
534,Canyon,US,2022-02-04 22:40:14,34.9803,-101.9188,38.25,71,0,6.38,clear sky
535,Barabai,ID,2022-02-04 22:40:14,-2.5833,115.3833,73.76,97,100,1.03,overcast clouds
536,Bagdarin,RU,2022-02-04 22:40:14,54.4333,113.6,-8.91,93,82,4.7,broken clouds
537,Kambove,CD,2022-02-04 22:40:15,-10.8764,26.5969,57.83,98,99,2.66,overcast clouds
538,Seryshevo,RU,2022-02-04 22:40:15,51.0933,128.3786,-18.92,99,93,2.77,overcast clouds
539,Hay River,CA,2022-02-04 22:40:15,60.8156,-115.7999,-16.62,76,75,8.05,broken clouds
540,Portsmouth,GB,2022-02-04 22:40:16,50.799,-1.0913,42.96,89,79,5.01,broken clouds
541,Kannur,IN,2022-02-04 22:40:16,11.8675,75.3576,67.53,83,66,5.21,broken clouds
542,Plettenberg Bay,ZA,2022-02-04 22:40:16,-34.0527,23.3716,64.69,74,97,8.03,overcast clouds
543,Kashi,CN,2022-02-04 22:40:17,39.4547,75.9797,32.25,54,20,6.71,few clouds
544,Lithakia,GR,2022-02-04 22:40:17,37.7167,20.8333,46.58,69,3,5.06,clear sky
545,Waiuku,NZ,2022-02-04 22:40:17,-37.25,174.75,81.99,72,59,11.27,broken clouds
546,Sorland,NO,2022-02-04 22:41:18,67.667,12.6934,31.87,71,70,27.09,broken clouds
547,Balagansk,RU,2022-02-04 22:41:18,54.0103,103.0544,-3.15,100,99,3.47,overcast clouds
548,Inyonga,TZ,2022-02-04 22:41:18,-6.7167,32.0667,63.64,96,100,2.66,light rain
549,North Las Vegas,US,2022-02-04 22:37:00,36.1989,-115.1175,57.83,20,0,3.44,clear sky
550,Khandyga,RU,2022-02-04 22:41:19,62.6667,135.6,-41.93,100,59,1.9,broken clouds
551,Gerede,TR,2022-02-04 22:41:19,40.8008,32.1969,3.65,92,76,5.73,broken clouds
552,Ahuimanu,US,2022-02-04 22:41:19,21.4447,-157.8378,80.37,59,0,4.0,clear sky
553,Vrangel,RU,2022-02-04 22:41:20,42.7297,133.0839,9.32,62,12,16.98,few clouds
554,The Valley,AI,2022-02-04 22:41:20,18.217,-63.0578,73.26,94,20,9.22,few clouds
555,Ugoofaaru,MV,2022-02-04 22:41:20,5.6667,73.0,81.09,68,8,11.86,clear sky
556,Darhan,MN,2022-02-04 22:41:21,49.4867,105.9228,-9.42,97,14,5.53,few clouds
557,Vardo,NO,2022-02-04 22:41:21,70.3705,31.1107,17.8,90,100,28.79,light snow
558,Sharya,RU,2022-02-04 22:41:22,58.3686,45.5144,8.46,94,92,7.34,overcast clouds
559,Aykhal,RU,2022-02-04 22:41:22,66.0,111.5,-26.07,100,89,4.21,overcast clouds
560,Ha Tinh,VN,2022-02-04 22:37:31,18.3333,105.9,58.77,86,100,4.29,overcast clouds
561,Wanganui,NZ,2022-02-04 22:41:23,-39.9333,175.05,63.73,95,99,11.63,light rain
562,Camacari,BR,2022-02-04 22:41:23,-12.6975,-38.3242,82.17,82,50,6.11,scattered clouds
563,Sept-Iles,CA,2022-02-04 22:41:23,50.2001,-66.3821,1.06,64,75,1.01,broken clouds
564,Mareeba,AU,2022-02-04 22:41:24,-17.0,145.4333,75.43,95,100,1.97,overcast clouds
565,Salcedo,PH,2022-02-04 22:41:24,12.8105,121.4674,74.25,89,96,6.4,overcast clouds
566,Olinda,BR,2022-02-04 22:40:25,-8.0089,-34.8553,82.13,69,40,8.05,scattered clouds
567,Bakurianis Andeziti,GE,2022-02-04 22:41:24,41.7337,43.4724,20.52,97,100,4.92,snow
568,Hammerfest,NO,2022-02-04 22:41:25,70.6634,23.6821,16.25,79,75,17.27,broken clouds
569,San Felipe,VE,2022-02-04 22:41:25,10.3399,-68.7425,71.58,81,3,5.26,clear sky
570,Honiara,SB,2022-02-04 22:41:25,-9.4333,159.95,84.2,78,99,5.17,overcast clouds
571,Bukoba,TZ,2022-02-04 22:41:26,-1.3317,31.8122,67.93,77,100,4.83,overcast clouds
572,Cacoal,BR,2022-02-04 22:41:26,-11.4386,-61.4472,75.61,92,75,3.4,moderate rain
573,Dicabisagan,PH,2022-02-04 22:41:26,17.0818,122.4157,73.99,86,93,9.24,overcast clouds
574,Sola,VU,2022-02-04 22:41:27,-13.8833,167.55,81.7,78,100,24.49,light rain
575,Azare,NG,2022-02-04 22:41:27,11.6765,10.1948,62.55,20,0,9.04,clear sky
576,Olafsvik,IS,2022-02-04 22:41:27,64.8945,-23.7142,27.86,70,100,24.94,overcast clouds
577,Devils Lake,US,2022-02-04 22:41:28,48.1128,-98.8651,-9.06,77,0,1.99,clear sky
578,Eastbourne,GB,2022-02-04 22:41:28,50.7687,0.2845,42.1,79,71,5.01,broken clouds
579,Pacific Grove,US,2022-02-04 22:41:28,36.6177,-121.9166,70.57,53,0,4.0,clear sky
580,Waiouru,NZ,2022-02-04 22:41:29,-39.4833,175.6667,62.02,94,91,0.85,overcast clouds
581,San Lorenzo,PY,2022-02-04 22:41:29,-25.3333,-57.5333,74.59,94,100,18.01,thunderstorm with light rain
582,Guanhaes,BR,2022-02-04 22:41:29,-18.775,-42.9325,68.2,98,100,3.06,overcast clouds
583,Pokrovsk,UA,2022-02-04 22:41:30,48.282,37.1758,18.52,98,97,7.25,overcast clouds
584,Samarai,PG,2022-02-04 22:41:30,-10.6167,150.6667,83.97,73,87,8.1,overcast clouds
585,Tabuk,PH,2022-02-04 22:41:30,17.4189,121.4443,68.13,93,51,4.79,broken clouds
586,Kaniama,CD,2022-02-04 22:41:31,-7.5667,24.1833,62.15,97,100,1.7,overcast clouds
587,Da Nang,VN,2022-02-04 22:41:31,16.0678,108.2208,67.98,83,75,1.14,broken clouds
588,Itarema,BR,2022-02-04 22:42:31,-2.9248,-39.9167,79.65,78,84,12.03,broken clouds
589,Mezhdurechensk,RU,2022-02-04 22:42:32,53.6942,88.0603,-0.11,99,75,2.8,broken clouds
590,Barcelos,PT,2022-02-04 22:42:32,41.5388,-8.6151,50.85,86,81,4.63,broken clouds
591,Kandete,TZ,2022-02-04 22:42:32,-9.15,33.8,60.19,92,100,1.23,overcast clouds
592,Bitung,ID,2022-02-04 22:42:33,1.4451,125.1824,72.45,84,100,5.77,overcast clouds
593,Simbahan,PH,2022-02-04 22:42:33,6.3032,120.5836,79.97,80,98,13.96,overcast clouds
594,Alvaraes,BR,2022-02-04 22:42:33,-3.2208,-64.8042,76.87,98,95,3.47,overcast clouds
595,Maturin,VE,2022-02-04 22:42:34,9.75,-63.1767,78.28,55,1,9.6,clear sky
596,Zaraza,VE,2022-02-04 22:42:34,9.3503,-65.3245,78.4,60,53,11.34,broken clouds
597,Ulladulla,AU,2022-02-04 22:42:34,-35.35,150.4667,67.1,73,100,11.52,overcast clouds
598,Sambava,MG,2022-02-04 22:42:35,-14.2667,50.1667,76.62,84,100,3.71,light rain
599,Impfondo,CG,2022-02-04 22:42:35,1.6381,18.0667,72.64,34,100,1.9,overcast clouds
600,Mandalgovi,MN,2022-02-04 22:42:35,45.7625,106.2708,2.98,79,9,8.21,clear sky
601,Gamba,GA,2022-02-04 22:42:35,-2.65,10.0,75.76,85,57,2.04,broken clouds
602,Dunedin,NZ,2022-02-04 22:38:12,-45.8742,170.5036,58.8,58,100,5.99,overcast clouds
603,Katsina,NG,2022-02-04 22:42:36,12.9894,7.6006,61.07,15,0,10.49,clear sky
604,Ulaanbaatar,MN,2022-02-04 22:42:21,47.9077,106.8832,-23.67,69,0,0.0,clear sky
605,Ayr,GB,2022-02-04 22:42:36,55.4627,-4.6339,40.98,70,40,16.11,scattered clouds
606,Rio Grande,BR,2022-02-04 22:38:53,-32.035,-52.0986,76.95,89,28,7.52,scattered clouds
607,Lai,TD,2022-02-04 22:42:37,9.3952,16.2989,72.88,16,34,6.49,scattered clouds
608,Byron Bay,AU,2022-02-04 22:42:37,-28.65,153.6167,75.06,58,99,20.92,overcast clouds
609,Jansath,IN,2022-02-04 22:42:37,29.3333,77.85,47.26,93,11,4.56,few clouds
610,Gravdal,NO,2022-02-04 22:42:38,68.1214,13.5031,26.24,82,96,19.98,overcast clouds
611,Pangody,RU,2022-02-04 22:42:38,65.85,74.4859,11.89,96,100,5.44,light snow
612,Agirish,RU,2022-02-04 22:42:38,61.9247,63.0231,1.29,96,100,2.95,overcast clouds
613,Oromocto,CA,2022-02-04 22:42:39,45.8351,-66.4792,19.94,87,100,17.0,overcast clouds
614,Dandong,CN,2022-02-04 22:42:39,40.1292,124.3947,6.67,79,1,3.91,clear sky
615,Niagara Falls,CA,2022-02-04 22:37:58,43.1001,-79.0663,20.91,85,100,3.44,haze
616,Tiarei,PF,2022-02-04 22:42:39,-17.5333,-149.3333,82.42,76,11,16.13,light rain
617,Setermoen,NO,2022-02-04 22:42:40,68.861,18.3486,15.76,88,92,8.86,overcast clouds
618,Rochegda,RU,2022-02-04 22:42:40,62.8,43.25,-11.2,100,100,3.11,overcast clouds
619,Lagos,NG,2022-02-04 22:42:40,6.5833,3.75,82.72,87,0,2.37,clear sky
620,Bagojo,MX,2022-02-04 22:42:41,25.8667,-109.1167,71.51,32,0,13.96,clear sky
621,Andenes,NO,2022-02-04 22:42:41,69.3143,16.1194,22.98,74,75,11.5,broken clouds
622,Kilindoni,TZ,2022-02-04 22:42:41,-7.9139,39.6668,79.36,83,83,10.8,moderate rain
623,Port Antonio,JM,2022-02-04 22:42:42,18.18,-76.4612,82.31,78,35,9.1,scattered clouds
624,Sergeyevka,KZ,2022-02-04 22:41:16,53.88,67.4158,19.8,79,100,8.75,overcast clouds
625,Mgandu,TZ,2022-02-04 22:42:42,-5.95,34.1333,59.95,95,100,7.45,overcast clouds
626,Itoman,JP,2022-02-04 22:42:42,26.1247,127.6694,59.02,65,75,21.85,broken clouds
627,Iwanai,JP,2022-02-04 22:42:43,42.9744,140.5089,23.4,76,100,4.79,light snow
628,Stillwater,US,2022-02-04 22:39:16,36.1156,-97.0584,34.09,47,0,11.5,clear sky
629,Oranjestad,AW,2022-02-04 22:37:47,12.524,-70.027,82.35,69,40,17.27,scattered clouds
630,Athabasca,CA,2022-02-04 22:42:43,54.7169,-113.2854,11.25,94,100,5.32,light snow
631,Nikolayevsk-Na-Amure,RU,2022-02-04 22:42:44,53.1406,140.73,2.01,97,100,5.64,light snow
632,Onguday,RU,2022-02-04 22:42:44,50.75,86.15,-12.69,98,23,3.24,few clouds
633,Knysna,ZA,2022-02-04 22:42:44,-34.0363,23.0471,64.78,75,99,6.46,overcast clouds
634,Diu,IN,2022-02-04 22:42:44,20.7141,70.9822,61.7,60,21,5.44,few clouds
635,Kikwit,CD,2022-02-04 22:42:45,-5.041,18.8162,69.94,92,100,1.41,overcast clouds
636,Laguna,US,2022-02-04 22:42:45,38.421,-121.4238,67.66,40,0,1.01,clear sky
637,Kampot,KH,2022-02-04 22:43:45,10.6167,104.1833,78.85,81,46,5.55,scattered clouds
638,Sur,OM,2022-02-04 22:43:46,22.5667,59.5289,69.51,61,2,6.87,clear sky
639,Shimoda,JP,2022-02-04 22:43:46,34.6667,138.95,39.11,65,10,28.72,clear sky
640,Svetlyy,RU,2022-02-04 22:43:46,54.675,20.1347,41.05,90,100,17.96,overcast clouds
641,Isangel,VU,2022-02-04 22:43:47,-19.55,169.2667,78.91,94,100,4.61,moderate rain
642,Acarau,BR,2022-02-04 22:43:47,-2.8856,-40.12,79.61,79,76,12.15,broken clouds
643,Batagay,RU,2022-02-04 22:43:47,67.6333,134.6333,-39.55,98,35,1.79,scattered clouds
644,Kaduna,NG,2022-02-04 22:43:48,10.5222,7.4383,66.25,14,0,9.4,clear sky
645,Coffs Harbour,AU,2022-02-04 22:43:48,-30.3,153.1333,66.47,82,40,16.11,light rain
646,Pedernales,DO,2022-02-04 22:43:48,18.0384,-71.744,77.58,69,6,1.36,clear sky
647,Gotsu,JP,2022-02-04 22:43:49,35.0,132.2167,35.02,57,100,24.7,overcast clouds
648,Umm Lajj,SA,2022-02-04 22:43:49,25.0213,37.2685,60.96,48,5,7.92,clear sky
649,Labuhan,ID,2022-02-04 22:43:49,-6.8844,112.2051,78.37,84,83,8.34,broken clouds
650,Mindelo,CV,2022-02-04 22:43:50,16.8901,-24.9804,71.15,73,20,23.02,few clouds
651,Viedma,AR,2022-02-04 22:43:50,-40.8135,-62.9967,65.41,70,100,17.78,overcast clouds
652,Makinsk,KZ,2022-02-04 22:43:50,52.6292,70.4169,5.97,78,100,6.58,overcast clouds
653,Moussoro,TD,2022-02-04 22:43:51,13.6408,16.4901,63.86,19,1,17.43,clear sky
654,Dmitriyevka,RU,2022-02-04 22:43:51,54.75,55.3333,31.55,81,100,11.01,light snow
655,Maumere,ID,2022-02-04 22:43:51,-8.6199,122.2111,80.11,84,100,8.63,overcast clouds
656,Udachnyy,RU,2022-02-04 22:43:52,66.4167,112.4,-32.48,100,68,3.76,broken clouds
657,Sao Felix Do Xingu,BR,2022-02-04 22:43:52,-6.6447,-51.995,75.18,90,41,2.04,moderate rain
658,Sabya,SA,2022-02-04 22:43:52,17.1495,42.6254,78.42,75,4,7.74,clear sky
659,Sao Gabriel Da Cachoeira,BR,2022-02-04 22:43:52,-0.1303,-67.0892,75.22,97,98,0.78,overcast clouds
660,Preston,GB,2022-02-04 22:41:11,53.7667,-2.7167,42.85,79,27,1.99,scattered clouds
661,Lovington,US,2022-02-04 22:43:53,32.944,-103.3485,40.32,23,0,5.01,clear sky
662,Madimba,TZ,2022-02-04 22:43:53,-10.4,40.3333,77.27,90,71,8.48,moderate rain
663,Anloga,GH,2022-02-04 22:43:54,5.7947,0.8973,82.62,80,10,7.63,clear sky
664,Sungairaya,ID,2022-02-04 22:43:54,0.7,108.9,75.88,91,99,8.25,overcast clouds
665,Bar Harbor,US,2022-02-04 22:43:54,44.3876,-68.2039,21.11,86,100,1.99,light snow
666,Santiago Del Estero,AR,2022-02-04 22:42:49,-27.7951,-64.2615,76.26,75,96,8.23,overcast clouds
667,Gondar,ET,2022-02-04 22:43:55,12.6,37.4667,56.7,67,34,4.85,scattered clouds
668,Scarborough,GB,2022-02-04 22:42:45,54.2797,-0.4044,37.33,82,7,5.01,clear sky
669,Lavumisa,SZ,2022-02-04 22:43:55,-27.31,31.892,70.92,97,100,5.1,light rain
670,Gunjur,GM,2022-02-04 22:43:55,13.2019,-16.7339,73.47,64,0,5.75,clear sky
671,Kovrov,RU,2022-02-04 22:43:56,56.3572,41.3192,4.91,98,79,6.4,broken clouds
672,Anadyr,RU,2022-02-04 22:43:56,64.75,177.4833,12.7,44,1,22.37,clear sky
673,Tual,ID,2022-02-04 22:43:56,-5.6667,132.75,83.79,76,100,15.7,overcast clouds
674,Nova Olimpia,BR,2022-02-04 22:43:57,-14.7972,-57.2881,75.96,90,62,3.78,broken clouds
675,Wajima,JP,2022-02-04 22:43:57,37.4,136.9,33.04,76,100,20.87,light snow
676,Calabozo,VE,2022-02-04 22:43:57,8.9242,-67.4293,88.83,38,90,4.41,overcast clouds
677,Northam,GB,2022-02-04 22:43:58,51.0333,-4.2167,44.62,72,46,15.99,scattered clouds
678,Chicama,PE,2022-02-04 22:43:58,-7.8447,-79.1469,70.34,68,66,8.95,broken clouds
679,Hendaye,FR,2022-02-04 22:43:59,43.3717,-1.7738,53.26,87,100,3.44,overcast clouds
680,Deputatskiy,RU,2022-02-04 22:43:59,69.3,139.9,-30.24,100,70,2.44,broken clouds
681,Poum,NC,2022-02-04 22:43:59,-20.2333,164.0167,81.48,82,100,19.93,overcast clouds
682,Clearlake,US,2022-02-04 22:45:00,38.9582,-122.6264,66.25,25,74,0.96,broken clouds
683,Amapa,BR,2022-02-04 22:45:00,1.0,-52.0,72.32,98,100,2.01,overcast clouds
684,Aasiaat,GL,2022-02-04 22:45:00,68.7098,-52.8699,8.28,78,100,18.34,overcast clouds
685,Ulaangom,MN,2022-02-04 22:45:01,49.9811,92.0667,-23.35,92,93,2.33,overcast clouds
686,Filingue,NE,2022-02-04 22:45:01,14.3521,3.3168,66.07,12,1,11.25,clear sky
687,Arteaga,MX,2022-02-04 22:45:01,18.4667,-102.4167,75.99,42,14,7.2,few clouds
