City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Inuvik,CA,2022-02-04 16:12:47,68.3499,-133.7218,-29.43,98,12,9.98
273,College,US,2022-02-04 16:09:03,64.8569,-147.8028,1.72,66,100,3.44
274,Estevan,CA,2022-02-04 16:12:47,49.1334,-102.9842,-17.79,95,27,3.33
275,Ferkessedougou,CI,2022-02-04 16:13:47,9.6,-5.2,96.44,6,11,3.91
276,Presidente Olegario,BR,2022-02-04 16:13:48,-18.4178,-46.4181,79.03,67,96,2.91
277,Tuatapere,NZ,2022-02-04 16:11:47,-46.1333,167.6833,48.81,85,100,4.83
278,Maloy,NO,2022-02-04 16:13:48,61.9353,5.1136,36.73,92,100,14.0
279,Neosho,US,2022-02-04 16:08:50,36.869,-94.368,23.76,84,31,1.99
280,Hofn,IS,2022-02-04 16:13:49,64.2539,-15.2082,29.86,55,2,12.26
281,Ilulissat,GL,2022-02-04 16:08:57,69.2167,-51.1,15.82,57,75,23.02
282,Porkhov,RU,2022-02-04 16:13:50,57.765,29.5561,17.49,96,43,5.75
283,Maarianhamina,AX,2022-02-04 16:13:50,60.0973,19.9348,37.26,100,100,23.02
284,Mayo,US,2022-02-04 16:13:50,38.8876,-76.5119,51.94,95,100,8.05
285,Almaznyy,RU,2022-02-04 16:13:51,48.0448,40.045,33.94,95,100,6.76
286,Sulangan,PH,2022-02-04 16:13:51,11.1373,123.7228,78.01,82,100,19.8
287,Wanaka,NZ,2022-02-04 16:09:03,-44.7,169.15,51.12,88,100,1.99
288,Foumban,CM,2022-02-04 16:13:51,5.7291,10.9001,86.72,17,3,4.47
289,Patharia,IN,2022-02-04 16:13:52,23.9,79.2,59.11,27,0,6.06
290,Vila Do Maio,CV,2022-02-04 16:13:52,15.1333,-23.2167,84.99,81,0,11.81
291,Moree,AU,2022-02-04 16:13:52,-29.4667,149.85,64.94,54,0,13.33
292,Kijang,KR,2022-02-04 16:13:53,35.2442,129.2139,29.5,53,4,16.42
293,Byron Bay,AU,2022-02-04 16:13:53,-28.65,153.6167,68.88,60,100,20.85
294,Bom Jardim,BR,2022-02-04 16:13:53,-7.7958,-35.5872,86.9,48,24,14.65
295,Faya,SA,2022-02-04 16:13:54,18.3851,42.4509,59.52,78,25,7.81
296,Meulaboh,ID,2022-02-04 16:13:54,4.1363,96.1285,77.9,86,100,4.12
297,Olafsvik,IS,2022-02-04 16:13:54,64.8945,-23.7142,28.85,70,69,11.61
298,Adrar,MR,2022-02-04 16:13:55,20.5022,-10.0711,82.47,7,10,10.25
299,Khani,GE,2022-02-04 16:13:55,41.9563,42.9566,33.37,99,100,5.14
300,Bonavista,CA,2022-02-04 16:13:55,48.6499,-53.1147,32.11,95,100,19.53
301,Ahipara,NZ,2022-02-04 16:13:56,-35.1667,173.1667,71.22,87,96,14.65
302,Sao Joao Da Barra,BR,2022-02-04 16:11:42,-21.6403,-41.0511,86.09,82,100,10.58
303,Nyurba,RU,2022-02-04 16:13:56,63.2842,118.3319,-25.83,100,52,2.13
304,Don Sak,TH,2022-02-04 16:13:56,9.3168,99.6918,79.27,79,10,10.27
305,Sao Filipe,CV,2022-02-04 16:10:35,14.8961,-24.4956,74.98,67,0,9.01
306,Itarema,BR,2022-02-04 16:13:57,-2.9248,-39.9167,84.11,66,100,14.27
307,Durango,MX,2022-02-04 16:10:18,24.8333,-104.8333,43.29,62,0,5.46
308,Svetlogorsk,BY,2022-02-04 16:13:57,52.6333,29.7333,8.04,98,17,2.35
309,Aginskoye,RU,2022-02-04 16:13:58,51.1,114.53,0.68,86,20,12.03
310,Portland,US,2022-02-04 16:10:06,45.5234,-122.6762,39.79,95,75,1.01
311,Cavalcante,BR,2022-02-04 16:13:58,-13.7975,-47.4583,84.43,55,53,2.68
312,Beisfjord,NO,2022-02-04 16:13:59,68.3751,17.5988,19.45,84,100,10.98
313,Kidal,ML,2022-02-04 16:13:59,18.4411,1.4078,77.63,8,0,14.2
314,Loreto,MX,2022-02-04 16:13:59,22.2667,-101.9667,61.95,38,85,7.47
315,Thunder Bay,CA,2022-02-04 16:10:56,48.4001,-89.3168,7.56,75,100,4.21
316,Plessisville,CA,2022-02-04 16:14:00,46.2186,-71.762,10.08,93,100,13.06
317,Tagab,AF,2022-02-04 16:15:00,34.855,69.6492,38.66,25,7,5.57
318,Panorama,GR,2022-02-04 16:15:01,40.5878,23.0315,44.53,49,0,1.01
319,Flinders,AU,2022-02-04 16:15:01,-34.5833,150.8552,65.21,79,66,7.0
320,Mana,GF,2022-02-04 16:15:01,5.6592,-53.7767,79.38,83,67,9.71
321,Batagay,RU,2022-02-04 16:15:02,67.6333,134.6333,-38.72,99,39,2.48
322,Ucluelet,CA,2022-02-04 16:11:43,48.9329,-125.5528,46.09,94,100,3.0
323,Dunedin,NZ,2022-02-04 16:15:02,-45.8742,170.5036,53.8,89,100,11.01
324,Iskateley,RU,2022-02-04 16:15:03,67.6803,53.1512,-2.99,99,93,5.14
325,Siocon,PH,2022-02-04 16:15:03,7.7061,122.1353,76.39,91,100,4.21
326,Koshurnikovo,RU,2022-02-04 16:15:04,54.1667,93.3,-8.01,100,56,3.91
327,Mahebourg,MU,2022-02-04 16:15:04,-20.4081,57.7,80.26,94,75,13.8
328,Resplendor,BR,2022-02-04 16:15:04,-19.3256,-41.2553,82.94,78,100,3.67
329,Xingcheng,CN,2022-02-04 16:15:05,40.6167,120.7167,5.85,75,1,7.54
330,Iqaluit,CA,2022-02-04 16:15:05,63.7506,-68.5145,-13.27,53,100,10.36
331,Birao,CF,2022-02-04 16:15:05,10.2849,22.7882,91.53,10,5,8.84
332,Luanshya,ZM,2022-02-04 16:15:06,-13.1367,28.4166,63.81,97,100,4.52
333,Homer,US,2022-02-04 16:11:16,59.6425,-151.5483,30.07,94,100,5.75
334,Plettenberg Bay,ZA,2022-02-04 16:15:06,-34.0527,23.3716,65.62,63,100,5.77
335,Carutapera,BR,2022-02-04 16:15:06,-1.195,-46.02,81.86,78,100,6.96
336,Totness,SR,2022-02-04 16:15:07,5.8833,-56.3167,79.63,79,46,8.52
337,Rocha,UY,2022-02-04 16:15:07,-34.4833,-54.3333,79.74,67,55,12.48
338,Zhicheng,CN,2022-02-04 16:15:07,30.2956,111.5047,42.17,62,2,1.68
339,Tondano,ID,2022-02-04 16:15:08,1.3038,124.9112,66.29,95,100,1.97
340,Batagay-Alyta,RU,2022-02-04 16:15:08,67.8006,130.4114,-27.09,99,11,3.65
341,Alakurtti,RU,2022-02-04 16:15:08,66.9672,30.3491,7.63,95,100,8.48
342,Lavrentiya,RU,2022-02-04 16:15:09,65.5833,-171.0,1.35,52,0,18.19
343,Yar-Sale,RU,2022-02-04 16:14:13,66.8333,70.8333,6.15,97,100,2.33
344,Sheridan,US,2022-02-04 16:14:56,44.8333,-106.9173,32.18,62,0,0.0
345,Kaabong,UG,2022-02-04 16:15:09,3.4836,34.1492,75.38,36,100,9.86
346,Havoysund,NO,2022-02-04 16:15:10,70.9963,24.6622,13.08,80,100,33.02
347,Machilipatnam,IN,2022-02-04 16:15:10,16.1667,81.1333,77.2,84,9,8.75
348,Praia Da Vitoria,PT,2022-02-04 16:15:10,38.7333,-27.0667,59.76,94,75,10.56
349,Kamenka,RU,2022-02-04 16:15:11,51.3223,42.7678,22.75,92,100,8.77
350,San Patricio,US,2022-02-04 16:15:11,28.017,-97.5169,32.68,49,33,20.36
351,Alamosa,US,2022-02-04 16:15:11,37.4695,-105.87,2.71,77,100,0.0
352,Hit,IQ,2022-02-04 16:15:12,33.6416,42.8251,56.1,56,42,10.0
353,Trincomalee,LK,2022-02-04 16:15:12,8.5711,81.2335,79.3,67,10,8.88
354,Ville-Marie,CA,2022-02-04 16:15:12,47.3335,-79.433,-11.2,83,66,5.7
355,Vila Velha,BR,2022-02-04 16:12:21,-20.3297,-40.2925,80.55,86,40,11.01
356,Omboue,GA,2022-02-04 16:15:13,-1.5746,9.2618,81.61,73,53,8.81
357,Suamico,US,2022-02-04 16:15:13,44.6319,-88.0393,17.19,73,75,1.99
358,Roald,NO,2022-02-04 16:15:13,62.5833,6.1333,37.99,81,75,28.77
359,Sioux Lookout,CA,2022-02-04 16:15:14,50.1001,-91.917,-9.02,70,0,3.44
360,Miri,MY,2022-02-04 16:15:14,4.4148,114.0089,75.34,100,40,0.0
361,Selishche,RU,2022-02-04 16:15:14,56.8879,33.2691,1.47,100,75,1.83
362,Pergamino,AR,2022-02-04 16:15:15,-33.89,-60.5736,82.26,42,87,5.84
363,Pevek,RU,2022-02-04 16:15:15,69.7008,170.3133,-24.12,100,94,3.91
364,Aripuana,BR,2022-02-04 16:15:15,-9.1667,-60.6333,83.73,77,72,2.04
365,Menongue,AO,2022-02-04 16:16:16,-14.6585,17.691,68.02,79,100,4.0
366,Touros,BR,2022-02-04 16:16:16,-5.1989,-35.4608,88.7,54,77,16.71
367,Talaya,RU,2022-02-04 16:16:16,61.3833,152.75,-37.75,100,91,1.21
368,Angoche,MZ,2022-02-04 16:16:17,-16.2325,39.9086,80.85,79,100,8.66
369,Oleksandrivka,UA,2022-02-04 16:16:17,48.9634,32.2349,17.46,93,25,4.27
370,Komsomolskiy,UZ,2022-02-04 16:16:17,40.4272,71.7189,38.62,64,0,4.61
371,Camacha,PT,2022-02-04 16:16:18,33.0833,-16.3333,65.16,82,20,4.61
372,Guantanamo,CU,2022-02-04 16:16:18,20.1444,-75.2092,83.77,49,37,9.8
373,Sobolevo,RU,2022-02-04 16:16:18,54.4299,31.8996,5.2,100,71,3.27
374,Saint-Pierre,RE,2022-02-04 16:16:19,-21.3393,55.4781,80.28,74,75,9.22
375,Potiskum,NG,2022-02-04 16:16:19,11.7091,11.0694,84.06,11,1,12.86
376,Havre-Saint-Pierre,CA,2022-02-04 16:16:19,50.2334,-63.5986,-0.4,60,100,9.22
377,Campos Novos,BR,2022-02-04 16:16:20,-27.4017,-51.225,71.06,92,100,6.17
378,Carson City,US,2022-02-04 16:15:13,39.1638,-119.7674,36.34,73,0,0.0
379,Bandiagara,ML,2022-02-04 16:16:20,14.3501,-3.6104,87.53,7,8,12.35
380,Kant,IN,2022-02-04 16:16:21,27.8,79.8,52.45,90,16,5.44
381,Murray Bridge,AU,2022-02-04 16:16:21,-35.1167,139.2667,67.69,67,90,5.1
382,Skjervoy,NO,2022-02-04 16:16:21,70.0311,20.9714,15.8,69,100,33.87
383,Kyenjojo,UG,2022-02-04 16:16:21,0.6328,30.6214,75.16,42,100,3.91
384,Okhotsk,RU,2022-02-04 16:13:01,59.3833,143.3,-0.08,73,35,15.77
385,Williston,US,2022-02-04 16:14:50,48.147,-103.618,-3.08,70,12,1.01
386,Kalmunai,LK,2022-02-04 16:16:22,7.4167,81.8167,76.64,72,7,5.48
387,Pangody,RU,2022-02-04 16:16:22,65.85,74.4859,9.5,97,100,3.04
388,Nemuro,JP,2022-02-04 16:16:23,43.3236,145.575,21.34,81,74,8.99
389,Srednekolymsk,RU,2022-02-04 16:12:17,67.45,153.6833,-33.63,100,100,1.7
390,Wanning,CN,2022-02-04 16:16:23,18.8003,110.3967,62.35,86,100,10.63
391,Chapais,CA,2022-02-04 16:16:24,49.7834,-74.8492,-11.42,84,57,4.72
392,Wladyslawowo,PL,2022-02-04 16:16:24,54.7909,18.4009,43.93,90,100,14.5
393,Sokone,SN,2022-02-04 16:16:24,13.8833,-16.3667,98.49,6,0,7.02
394,Jaumave,MX,2022-02-04 16:16:25,23.4167,-99.3833,32.95,60,100,4.05
395,Bilibino,RU,2022-02-04 16:16:25,68.0546,166.4372,-9.17,78,0,4.97
396,Kindersley,CA,2022-02-04 16:16:25,51.4668,-109.1682,2.98,71,100,21.85
397,Aksu,CN,2022-02-04 16:16:26,41.1231,80.2644,28.33,54,48,3.47
398,Tura,IN,2022-02-04 16:16:26,25.5198,90.2201,53.73,98,100,5.86
399,Cherskiy,RU,2022-02-04 16:16:27,68.75,161.3,-34.69,99,8,3.42
400,Chumikan,RU,2022-02-04 16:16:28,54.7183,135.315,-4.04,78,97,11.61
401,Kilis,TR,2022-02-04 16:16:28,36.7161,37.115,39.43,89,100,4.74
402,Klaksvik,FO,2022-02-04 16:16:29,62.2266,-6.589,36.52,68,96,46.64
403,Lima,PE,2022-02-04 16:16:29,-12.0432,-77.0282,75.45,61,0,5.75
404,Fare,PF,2022-02-04 16:16:30,-16.7,-151.0167,79.81,76,14,13.06
405,Bokoro,TD,2022-02-04 16:16:30,12.3807,17.0568,84.36,9,0,13.44
406,Cockburn Town,TC,2022-02-04 16:15:45,21.4612,-71.1419,75.88,70,0,19.73
407,Hami,CN,2022-02-04 16:15:36,42.8,93.45,24.51,35,82,2.57
408,Bacalar,MX,2022-02-04 16:17:31,18.6667,-88.3833,84.31,74,40,11.5
409,Chowchilla,US,2022-02-04 16:12:31,37.123,-120.2602,55.44,93,0,0.0
410,Tumaco,CO,2022-02-04 16:17:31,1.7986,-78.8156,77.86,86,92,7.07
411,Taoudenni,ML,2022-02-04 16:17:32,22.6783,-3.9836,82.89,5,27,12.66
412,Ingham,US,2022-02-04 16:17:32,42.6,-84.3833,13.66,75,40,4.61
413,Sorong,ID,2022-02-04 16:17:32,-0.8833,131.25,81.18,81,90,10.22
414,Bara,NG,2022-02-04 16:17:33,10.3744,10.7288,103.78,11,0,11.77
415,Poum,NC,2022-02-04 16:17:33,-20.2333,164.0167,81.09,86,100,17.78
416,Hede,CN,2022-02-04 16:17:33,33.7681,120.2517,33.69,54,54,8.46
417,Maragogi,BR,2022-02-04 16:17:33,-9.0122,-35.2225,84.07,59,36,11.81
418,Tarko-Sale,RU,2022-02-04 16:17:34,64.9225,77.785,12.83,97,100,3.78
419,Disna,BY,2022-02-04 16:17:34,55.568,28.1971,14.68,96,26,8.08
420,Ashcroft,CA,2022-02-04 16:15:20,50.7165,-121.2859,35.94,98,100,4.43
421,Hong Gai,VN,2022-02-04 16:17:35,20.956,107.0946,60.71,77,18,4.12
422,Scottsboro,US,2022-02-04 16:14:58,34.6723,-86.0341,37.44,100,100,4.61
423,Kuching,MY,2022-02-04 16:15:55,1.55,110.3333,77.22,94,20,0.0
424,Thaton,MM,2022-02-04 16:17:35,16.9206,97.3714,74.8,57,52,2.59
425,Goderich,CA,2022-02-04 16:15:20,43.7501,-81.7165,14.92,72,81,8.05
426,Bahia Blanca,AR,2022-02-04 16:16:41,-38.7196,-62.2724,77.27,55,100,7.92
427,Port Hardy,CA,2022-02-04 16:17:36,50.6996,-127.4199,42.98,93,75,4.61
428,Choix,MX,2022-02-04 16:17:36,26.7092,-108.3219,62.69,42,0,5.08
429,Cap-Aux-Meules,CA,2022-02-04 16:17:36,47.3821,-61.8597,23.05,93,100,24.16
430,Hoima,UG,2022-02-04 16:17:37,1.4356,31.3436,80.06,37,100,3.71
431,Zhangye,CN,2022-02-04 16:17:37,38.9342,100.4517,19.62,33,100,2.59
432,Port-Gentil,GA,2022-02-04 16:17:37,-0.7193,8.7815,80.49,75,66,9.78
433,Calabozo,VE,2022-02-04 16:17:37,8.9242,-67.4293,91.71,38,14,8.88
434,Jiwani,PK,2022-02-04 16:17:38,25.05,61.7417,72.01,60,1,14.03
435,Orica,HN,2022-02-04 16:17:38,14.7,-86.95,75.09,54,34,3.67
436,San Policarpo,PH,2022-02-04 16:17:39,12.1791,125.5072,76.15,87,100,8.9
437,Katsuura,JP,2022-02-04 16:17:39,35.1333,140.3,46.18,86,28,9.13
438,Dong Hoi,VN,2022-02-04 16:17:39,17.4833,106.6,61.75,89,100,8.39
439,Hauterive,FR,2022-02-04 16:17:40,46.0901,3.4459,52.56,78,100,5.01
440,Ossora,RU,2022-02-04 16:17:41,59.2353,163.0719,13.06,84,100,6.24
441,Elizabeth City,US,2022-02-04 16:17:42,36.2946,-76.2511,71.65,81,20,7.0
442,Raahe,FI,2022-02-04 16:17:42,64.6833,24.4833,21.29,90,100,29.44
443,Belyy Yar,RU,2022-02-04 16:17:42,53.6039,91.3903,-14.15,82,50,2.24
444,Obertshausen,DE,2022-02-04 16:17:43,50.0833,8.85,47.64,84,99,14.79
445,Yuci,CN,2022-02-04 16:17:44,37.6803,112.7319,20.95,33,0,6.71
446,Algiers,DZ,2022-02-04 16:17:44,36.7525,3.042,64.22,45,0,4.61
447,Dasoguz,TM,2022-02-04 16:17:44,41.8363,59.9666,39.15,81,100,13.8
448,Plast,RU,2022-02-04 16:17:45,54.3691,60.8136,19.27,89,100,10.02
449,Garner,US,2022-02-04 16:17:45,35.7113,-78.6142,69.1,87,100,1.01
450,Marawi,PH,2022-02-04 16:17:45,7.9986,124.2928,66.65,90,100,3.94
451,Sumbawanga,TZ,2022-02-04 16:17:46,-7.9667,31.6167,57.99,98,100,4.81
452,Hanzhong,CN,2022-02-04 16:17:46,33.0728,107.0303,42.49,56,99,1.14
453,Sarangani,PH,2022-02-04 16:17:47,5.4033,125.4636,80.64,71,100,20.33
454,Nome,US,2022-02-04 16:15:04,64.5011,-165.4064,7.16,51,0,13.8
455,Lichinga,MZ,2022-02-04 16:18:47,-13.3128,35.2406,64.49,100,75,10.36
456,Namibe,AO,2022-02-04 16:18:48,-15.1961,12.1522,76.55,63,86,12.84
457,Margate,GB,2022-02-04 16:16:11,51.3813,1.3862,46.11,71,46,3.0
458,Salym,RU,2022-02-04 16:18:49,60.0625,71.4789,27.73,97,100,6.31
459,Porto Nacional,BR,2022-02-04 16:18:49,-10.7081,-48.4172,84.2,54,71,3.53
460,Soyo,AO,2022-02-04 16:18:50,-6.1349,12.3689,80.76,66,94,9.37
461,Rio Grande,BR,2022-02-04 16:18:50,-32.035,-52.0986,77.11,90,99,2.01
462,Oranjemund,NA,2022-02-04 16:18:51,-28.55,16.4333,68.09,69,10,23.71
463,Merauke,ID,2022-02-04 16:18:52,-8.4667,140.3333,81.34,80,100,12.73
464,Dubbo,AU,2022-02-04 16:18:52,-32.25,148.6167,53.73,82,0,9.22
465,Westport,US,2022-02-04 16:18:53,41.1415,-73.3579,40.77,95,100,1.01
466,Iralaya,HN,2022-02-04 16:18:53,15.0,-83.2333,82.49,65,7,8.14
467,Nishihara,JP,2022-02-04 16:18:53,26.1842,127.7558,60.08,80,100,10.36
468,Muyezerskiy,RU,2022-02-04 16:18:54,63.9333,31.65,10.58,93,100,9.66
469,Xining,CN,2022-02-04 16:18:54,36.6167,101.7667,18.21,49,98,4.07
470,Tatawin,TN,2022-02-04 16:18:55,32.9297,10.4518,68.88,25,29,16.62
471,Alto Longa,BR,2022-02-04 16:18:55,-5.2511,-42.2103,95.07,37,87,4.05
472,Ust-Nera,RU,2022-02-04 16:18:55,64.5667,143.2,-20.09,81,13,0.72
473,Oistins,BB,2022-02-04 16:17:37,13.0667,-59.5333,77.09,78,75,16.11
474,Hervey Bay,AU,2022-02-04 16:18:56,-25.2986,152.8535,71.04,78,100,10.0
475,Broome,US,2022-02-04 16:18:56,42.2506,-75.833,23.0,76,75,1.01
476,Simpang Empat,MY,2022-02-04 16:18:56,4.95,100.6333,78.96,92,63,2.68
477,Veraval,IN,2022-02-04 16:18:57,20.9,70.3667,68.72,53,2,6.29
478,Vila Franca Do Campo,PT,2022-02-04 16:14:13,37.7167,-25.4333,64.2,65,100,12.03
479,Sokoni,TZ,2022-02-04 16:18:57,-6.4333,39.55,81.39,78,77,13.18
480,Channel-Port Aux Basques,CA,2022-02-04 16:15:20,47.5702,-59.1367,25.7,95,100,12.06
481,Lincoln,US,2022-02-04 16:17:38,40.8,-96.667,27.39,58,75,1.99
482,Caravelas,BR,2022-02-04 16:18:58,-17.7125,-39.2481,81.19,71,100,3.31
483,Mehamn,NO,2022-02-04 16:18:58,71.0357,27.8492,13.91,79,100,26.66
484,Smithers,CA,2022-02-04 16:15:06,54.7804,-127.1743,35.92,87,100,11.5
485,Puerto El Triunfo,SV,2022-02-04 16:18:58,13.2833,-88.55,87.96,52,3,4.99
486,Chimbote,PE,2022-02-04 16:18:59,-9.0853,-78.5783,75.61,70,74,8.77
487,Mandalgovi,MN,2022-02-04 16:18:59,45.7625,106.2708,4.55,75,92,7.87
488,Kaka,TM,2022-02-04 16:19:00,37.3482,59.6143,56.3,23,1,5.03
489,Codrington,AU,2022-02-04 16:19:00,-38.2667,141.9667,54.7,93,53,7.99
490,Severo-Yeniseyskiy,RU,2022-02-04 16:19:01,60.3725,93.0408,13.86,89,100,9.15
491,Uyemskiy,RU,2022-02-04 16:19:02,64.4743,40.8524,-3.95,84,20,4.47
492,Matara,LK,2022-02-04 16:19:02,5.9485,80.5353,75.07,79,49,3.53
493,Buraydah,SA,2022-02-04 16:19:02,26.326,43.975,73.85,31,51,12.55
494,Sibolga,ID,2022-02-04 16:19:03,1.7427,98.7792,75.9,88,99,2.95
495,Alto Araguaia,BR,2022-02-04 16:19:03,-17.3147,-53.2153,82.09,66,85,6.6
496,Paka,MY,2022-02-04 16:19:04,4.6374,103.4368,82.33,78,99,9.22
497,Buin,CL,2022-02-04 16:16:44,-33.7333,-70.75,81.05,28,0,7.67
498,Dwarka,IN,2022-02-04 16:19:04,22.2394,68.9678,70.47,58,0,9.35
499,Mariental,NA,2022-02-04 16:20:05,-24.6333,17.9667,89.24,19,99,9.71
500,Fergus Falls,US,2022-02-04 16:20:05,46.283,-96.0776,-3.23,77,0,19.57
501,Makurdi,NG,2022-02-04 16:20:06,7.7411,8.5121,96.3,9,1,9.24
502,Jinchang,CN,2022-02-04 16:20:06,38.4953,102.1739,19.47,34,100,4.43
503,La Paz,BO,2022-02-04 16:17:08,-16.5,-68.15,57.18,66,75,9.22
504,Shakawe,BW,2022-02-04 16:20:06,-18.3667,21.85,77.56,63,66,7.58
505,Constitucion,CL,2022-02-04 16:20:07,-35.3333,-72.4167,68.67,69,11,9.13
506,Marsta,SE,2022-02-04 16:20:07,59.6216,17.8548,39.07,92,100,12.01
507,Oktyabrskiy,RU,2022-02-04 16:20:08,54.4815,53.471,27.1,86,100,10.25
508,Varna,BG,2022-02-04 16:20:08,43.2167,27.9167,39.34,60,0,3.44
509,Champerico,GT,2022-02-04 16:20:08,14.3,-91.9167,89.76,56,1,8.93
510,Teshie,GH,2022-02-04 16:20:09,5.5836,-0.1072,86.56,74,12,10.36
511,Nha Trang,VN,2022-02-04 16:20:09,12.25,109.1833,75.2,87,64,10.02
512,Verkhnevilyuysk,RU,2022-02-04 16:20:09,63.4453,120.3167,-20.47,99,76,2.59
513,Naze,JP,2022-02-04 16:20:10,28.3667,129.4833,52.56,58,97,16.69
514,Alekseyevsk,RU,2022-02-04 16:20:10,57.8406,108.3492,12.9,95,100,9.26
515,Adiake,CI,2022-02-04 16:20:10,5.2863,-3.304,87.39,58,13,12.97
516,Mugur-Aksy,RU,2022-02-04 16:20:11,50.35,90.5,-11.25,81,19,5.93
517,Richards Bay,ZA,2022-02-04 16:20:11,-28.783,32.0377,73.38,94,100,15.73
518,Pecos,US,2022-02-04 16:20:12,31.4229,-103.4932,23.81,68,0,5.75
519,Laguna De Perlas,NI,2022-02-04 16:20:12,12.3429,-83.6712,84.29,61,16,10.69
520,Jalu,LY,2022-02-04 16:20:12,29.0331,21.5482,58.89,44,2,11.77
521,Narsaq,GL,2022-02-04 16:20:13,60.9167,-46.05,10.62,66,97,24.43
522,Coahuayana,MX,2022-02-04 16:20:13,18.7333,-103.6833,81.88,33,5,1.34
523,Progreso,MX,2022-02-04 16:20:14,21.2833,-89.6667,84.31,67,31,5.46
524,Yerbogachen,RU,2022-02-04 16:20:14,61.2767,108.0108,-18.71,100,85,2.91
525,Buritama,BR,2022-02-04 16:20:14,-21.0661,-50.1472,79.07,74,100,4.92
526,Bodden Town,KY,2022-02-04 16:20:15,19.2833,-81.25,86.0,69,20,7.0
527,Hanmer Springs,NZ,2022-02-04 16:20:15,-42.5167,172.8167,54.12,98,100,3.67
528,Carlsbad,US,2022-02-04 16:20:15,33.1581,-117.3506,60.84,30,0,1.01
529,Hamilton,US,2022-02-04 16:20:16,39.1834,-84.5333,24.24,87,100,4.0
530,Bac Lieu,VN,2022-02-04 16:20:16,9.285,105.7244,78.31,77,100,20.78
531,Waterloo,CA,2022-02-04 16:16:39,43.4668,-80.5164,13.32,81,75,5.99
532,Lompoc,US,2022-02-04 16:20:17,34.6391,-120.4579,60.08,75,0,6.91
533,Nuuk,GL,2022-02-04 16:20:17,64.1835,-51.7216,7.41,85,75,11.5
534,Libreville,GA,2022-02-04 16:16:13,0.3925,9.4537,82.76,69,88,8.95
535,Naushki,RU,2022-02-04 16:20:18,50.3828,106.1056,-11.38,99,67,3.47
536,Lethem,GY,2022-02-04 16:20:18,3.3803,-59.7968,92.61,40,97,11.86
537,Astana,KZ,2022-02-04 16:20:18,51.1801,71.446,-0.45,78,0,6.71
538,Katangli,RU,2022-02-04 16:20:19,51.7102,143.2326,4.64,93,100,17.58
539,Marsa Matruh,EG,2022-02-04 16:20:19,31.3525,27.2453,56.39,54,58,23.44
540,Mount Gambier,AU,2022-02-04 16:20:19,-37.8333,140.7667,56.93,87,9,7.92
541,Nantucket,US,2022-02-04 16:20:20,41.2835,-70.0995,51.94,97,100,28.77
542,Warrnambool,AU,2022-02-04 16:20:20,-38.3833,142.4833,55.81,87,8,12.26
543,Komatipoort,ZA,2022-02-04 16:21:21,-25.4332,31.9548,82.06,89,61,9.82
